,,,,,,,,,,,
ID,GroupID,order,abil_type,up_value,Level,_Desc_MissionReward_Value,AssetType,AssetValue,ConditionID,Accumulated,_RoundDown
100465,10001,1,Damage,1,465,,Gold,56487,,649,56487
100466,10001,1,Damage,1,466,,Gold,56716,,650,56716
100467,10001,1,Damage,1,467,,Gold,56945,,651,56945
100468,10001,1,Damage,1,468,,Gold,57175,,652,57175
100469,10001,1,Damage,1,469,,Gold,57405,,653,57405
100470,10001,1,Damage,5,470,,Gold,57693,,658,57693
100471,10001,1,Damage,1,471,,Gold,57924,,659,57924
100472,10001,1,Damage,1,472,,Gold,58156,,660,58156
100473,10001,1,Damage,1,473,,Gold,58388,,661,58388
100474,10001,1,Damage,1,474,,Gold,58621,,662,58621
100475,10001,1,Damage,1,475,,Gold,58854,,663,58854
100476,10001,1,Damage,1,476,,Gold,59087,,664,59087
100477,10001,1,Damage,1,477,,Gold,59321,,665,59321
100478,10001,1,Damage,1,478,,Gold,59555,,666,59555
100479,10001,1,Damage,1,479,,Gold,59790,,667,59790
100480,10001,1,Damage,5,480,,Gold,60083,,672,60083
100481,10001,1,Damage,1,481,,Gold,60319,,673,60319
100482,10001,1,Damage,1,482,,Gold,60555,,674,60555
100483,10001,1,Damage,1,483,,Gold,60792,,675,60792
100484,10001,1,Damage,1,484,,Gold,61029,,676,61029
100485,10001,1,Damage,1,485,,Gold,61267,,677,61267
100486,10001,1,Damage,1,486,,Gold,61505,,678,61505
100487,10001,1,Damage,1,487,,Gold,61744,,679,61744
100488,10001,1,Damage,1,488,,Gold,61983,,680,61983
100489,10001,1,Damage,1,489,,Gold,62222,,681,62222
100490,10001,1,Damage,5,490,,Gold,62521,,686,62521
100491,10001,1,Damage,1,491,,Gold,62761,,687,62761
100492,10001,1,Damage,1,492,,Gold,63002,,688,63002
100493,10001,1,Damage,1,493,,Gold,63243,,689,63243
100494,10001,1,Damage,1,494,,Gold,63485,,690,63485
100495,10001,1,Damage,1,495,,Gold,63727,,691,63727
100496,10001,1,Damage,1,496,,Gold,63970,,692,63970
100497,10001,1,Damage,1,497,,Gold,64213,,693,64213
100498,10001,1,Damage,1,498,,Gold,64457,,694,64457
100499,10001,1,Damage,1,499,,Gold,64701,,695,64701
100500,10001,1,Damage,5,500,,Gold,65006,,700,65006
100501,10001,1,Damage,1,501,,Gold,65251,,701,65251
100502,10001,1,Damage,1,502,,Gold,65496,,702,65496
100503,10001,1,Damage,1,503,,Gold,65742,,703,65742
100504,10001,1,Damage,1,504,,Gold,65988,,704,65988
100505,10001,1,Damage,1,505,,Gold,66235,,705,66235
100506,10001,1,Damage,1,506,,Gold,66482,,706,66482
100507,10001,1,Damage,1,507,,Gold,66730,,707,66730
100508,10001,1,Damage,1,508,,Gold,66978,,708,66978
100509,10001,1,Damage,1,509,,Gold,67227,,709,67227
100510,10001,1,Damage,5,510,,Gold,67537,,714,67537
100511,10001,1,Damage,1,511,,Gold,67787,,715,67787
100512,10001,1,Damage,1,512,,Gold,68037,,716,68037
100513,10001,1,Damage,1,513,,Gold,68287,,717,68287
100514,10001,1,Damage,1,514,,Gold,68538,,718,68538
100515,10001,1,Damage,1,515,,Gold,68789,,719,68789
100516,10001,1,Damage,1,516,,Gold,69041,,720,69041
100517,10001,1,Damage,1,517,,Gold,69293,,721,69293
100518,10001,1,Damage,1,518,,Gold,69546,,722,69546
100519,10001,1,Damage,1,519,,Gold,69799,,723,69799
100520,10001,1,Damage,5,520,,Gold,70115,,728,70115
100521,10001,1,Damage,1,521,,Gold,70369,,729,70369
100522,10001,1,Damage,1,522,,Gold,70623,,730,70623
100523,10001,1,Damage,1,523,,Gold,70878,,731,70878
100524,10001,1,Damage,1,524,,Gold,71133,,732,71133
100525,10001,1,Damage,1,525,,Gold,71389,,733,71389
100526,10001,1,Damage,1,526,,Gold,71645,,734,71645
100527,10001,1,Damage,1,527,,Gold,71902,,735,71902
100528,10001,1,Damage,1,528,,Gold,72159,,736,72159
100529,10001,1,Damage,1,529,,Gold,72417,,737,72417
100530,10001,1,Damage,5,530,,Gold,72739,,742,72739
100531,10001,1,Damage,1,531,,Gold,72998,,743,72998
100532,10001,1,Damage,1,532,,Gold,73257,,744,73257
100533,10001,1,Damage,1,533,,Gold,73516,,745,73516
100534,10001,1,Damage,1,534,,Gold,73776,,746,73776
100535,10001,1,Damage,1,535,,Gold,74036,,747,74036
100536,10001,1,Damage,1,536,,Gold,74297,,748,74297
100537,10001,1,Damage,1,537,,Gold,74558,,749,74558
100538,10001,1,Damage,1,538,,Gold,74820,,750,74820
100539,10001,1,Damage,1,539,,Gold,75082,,751,75082
100540,10001,1,Damage,5,540,,Gold,75409,,756,75409
100541,10001,1,Damage,1,541,,Gold,75672,,757,75672
100542,10001,1,Damage,1,542,,Gold,75936,,758,75936
100543,10001,1,Damage,1,543,,Gold,76200,,759,76200
100544,10001,1,Damage,1,544,,Gold,76464,,760,76464
100545,10001,1,Damage,1,545,,Gold,76729,,761,76729
100546,10001,1,Damage,1,546,,Gold,76994,,762,76994
100547,10001,1,Damage,1,547,,Gold,77260,,763,77260
100548,10001,1,Damage,1,548,,Gold,77526,,764,77526
100549,10001,1,Damage,1,549,,Gold,77793,,765,77793
100550,10001,1,Damage,5,550,,Gold,78126,,770,78126
100551,10001,1,Damage,1,551,,Gold,78394,,771,78394
100552,10001,1,Damage,1,552,,Gold,78662,,772,78662
100553,10001,1,Damage,1,553,,Gold,78931,,773,78931
100554,10001,1,Damage,1,554,,Gold,79200,,774,79200
100555,10001,1,Damage,1,555,,Gold,79469,,775,79469
100556,10001,1,Damage,1,556,,Gold,79739,,776,79739
100557,10001,1,Damage,1,557,,Gold,80009,,777,80009
100558,10001,1,Damage,1,558,,Gold,80280,,778,80280
100559,10001,1,Damage,1,559,,Gold,80551,,779,80551
100560,10001,1,Damage,5,560,,Gold,80890,,784,80890
100561,10001,1,Damage,1,561,,Gold,81162,,785,81162
100562,10001,1,Damage,1,562,,Gold,81435,,786,81435
100563,10001,1,Damage,1,563,,Gold,81708,,787,81708
100564,10001,1,Damage,1,564,,Gold,81982,,788,81982
100565,10001,1,Damage,1,565,,Gold,82256,,789,82256
100566,10001,1,Damage,1,566,,Gold,82530,,790,82530
100567,10001,1,Damage,1,567,,Gold,82805,,791,82805
100568,10001,1,Damage,1,568,,Gold,83080,,792,83080
100569,10001,1,Damage,1,569,,Gold,83356,,793,83356
100570,10001,1,Damage,5,570,,Gold,83700,,798,83700
100571,10001,1,Damage,1,571,,Gold,83977,,799,83977
100572,10001,1,Damage,1,572,,Gold,84254,,800,84254
100573,10001,1,Damage,1,573,,Gold,84532,,801,84532
100574,10001,1,Damage,1,574,,Gold,84810,,802,84810
100575,10001,1,Damage,1,575,,Gold,85088,,803,85088
100576,10001,1,Damage,1,576,,Gold,85367,,804,85367
100577,10001,1,Damage,1,577,,Gold,85646,,805,85646
100578,10001,1,Damage,1,578,,Gold,85926,,806,85926
100579,10001,1,Damage,1,579,,Gold,86206,,807,86206
100580,10001,1,Damage,5,580,,Gold,86556,,812,86556
100581,10001,1,Damage,1,581,,Gold,86837,,813,86837
100582,10001,1,Damage,1,582,,Gold,87119,,814,87119
100583,10001,1,Damage,1,583,,Gold,87401,,815,87401
100584,10001,1,Damage,1,584,,Gold,87684,,816,87684
100585,10001,1,Damage,1,585,,Gold,87967,,817,87967
100586,10001,1,Damage,1,586,,Gold,88250,,818,88250
100587,10001,1,Damage,1,587,,Gold,88534,,819,88534
100588,10001,1,Damage,1,588,,Gold,88818,,820,88818
100589,10001,1,Damage,1,589,,Gold,89103,,821,89103
100590,10001,1,Damage,5,590,,Gold,89459,,826,89459
100591,10001,1,Damage,1,591,,Gold,89745,,827,89745
100592,10001,1,Damage,1,592,,Gold,90031,,828,90031
100593,10001,1,Damage,1,593,,Gold,90318,,829,90318
100594,10001,1,Damage,1,594,,Gold,90605,,830,90605
100595,10001,1,Damage,1,595,,Gold,90893,,831,90893
100596,10001,1,Damage,1,596,,Gold,91181,,832,91181
100597,10001,1,Damage,1,597,,Gold,91469,,833,91469
100598,10001,1,Damage,1,598,,Gold,91758,,834,91758
100599,10001,1,Damage,1,599,,Gold,92047,,835,92047
100600,10001,1,Damage,5,600,,Gold,92408,,840,92408
100601,10001,1,Damage,1,601,,Gold,92698,,841,92698
100602,10001,1,Damage,1,602,,Gold,92989,,842,92989
100603,10001,1,Damage,1,603,,Gold,93280,,843,93280
100604,10001,1,Damage,1,604,,Gold,93572,,844,93572
100605,10001,1,Damage,1,605,,Gold,93864,,845,93864
100606,10001,1,Damage,1,606,,Gold,94156,,846,94156
100607,10001,1,Damage,1,607,,Gold,94449,,847,94449
100608,10001,1,Damage,1,608,,Gold,94742,,848,94742
100609,10001,1,Damage,1,609,,Gold,95036,,849,95036
100610,10001,1,Damage,5,610,,Gold,95403,,854,95403
100611,10001,1,Damage,1,611,,Gold,95698,,855,95698
100612,10001,1,Damage,1,612,,Gold,95993,,856,95993
100613,10001,1,Damage,1,613,,Gold,96289,,857,96289
100614,10001,1,Damage,1,614,,Gold,96585,,858,96585
100615,10001,1,Damage,1,615,,Gold,96882,,859,96882
100616,10001,1,Damage,1,616,,Gold,97179,,860,97179
100617,10001,1,Damage,1,617,,Gold,97476,,861,97476
100618,10001,1,Damage,1,618,,Gold,97774,,862,97774
100619,10001,1,Damage,1,619,,Gold,98072,,863,98072
100620,10001,1,Damage,5,620,,Gold,98444,,868,98444
100621,10001,1,Damage,1,621,,Gold,98743,,869,98743
100622,10001,1,Damage,1,622,,Gold,99043,,870,99043
100623,10001,1,Damage,1,623,,Gold,99343,,871,99343
100624,10001,1,Damage,1,624,,Gold,99644,,872,99644
100625,10001,1,Damage,1,625,,Gold,99945,,873,99945
100626,10001,1,Damage,1,626,,Gold,100246,,874,100246
100627,10001,1,Damage,1,627,,Gold,100548,,875,100548
100628,10001,1,Damage,1,628,,Gold,100850,,876,100850
100629,10001,1,Damage,1,629,,Gold,101153,,877,101153
100630,10001,1,Damage,5,630,,Gold,101531,,882,101531
100631,10001,1,Damage,1,631,,Gold,101835,,883,101835
100632,10001,1,Damage,1,632,,Gold,102139,,884,102139
100633,10001,1,Damage,1,633,,Gold,102444,,885,102444
100634,10001,1,Damage,1,634,,Gold,102749,,886,102749
100635,10001,1,Damage,1,635,,Gold,103055,,887,103055
100636,10001,1,Damage,1,636,,Gold,103361,,888,103361
100637,10001,1,Damage,1,637,,Gold,103667,,889,103667
100638,10001,1,Damage,1,638,,Gold,103974,,890,103974
100639,10001,1,Damage,1,639,,Gold,104281,,891,104281
100640,10001,1,Damage,5,640,,Gold,104665,,896,104665
100641,10001,1,Damage,1,641,,Gold,104973,,897,104973
100642,10001,1,Damage,1,642,,Gold,105282,,898,105282
100643,10001,1,Damage,1,643,,Gold,105591,,899,105591
100644,10001,1,Damage,1,644,,Gold,105901,,900,105901
100645,10001,1,Damage,1,645,,Gold,106211,,901,106211
100646,10001,1,Damage,1,646,,Gold,106521,,902,106521
100647,10001,1,Damage,1,647,,Gold,106832,,903,106832
100648,10001,1,Damage,1,648,,Gold,107143,,904,107143
100649,10001,1,Damage,1,649,,Gold,107455,,905,107455
100650,10001,1,Damage,5,650,,Gold,107844,,910,107844
100651,10001,1,Damage,1,651,,Gold,108157,,911,108157
100652,10001,1,Damage,1,652,,Gold,108470,,912,108470
100653,10001,1,Damage,1,653,,Gold,108784,,913,108784
100654,10001,1,Damage,1,654,,Gold,109098,,914,109098
100655,10001,1,Damage,1,655,,Gold,109412,,915,109412
100656,10001,1,Damage,1,656,,Gold,109727,,916,109727
100657,10001,1,Damage,1,657,,Gold,110042,,917,110042
100658,10001,1,Damage,1,658,,Gold,110358,,918,110358
100659,10001,1,Damage,1,659,,Gold,110674,,919,110674
100660,10001,1,Damage,5,660,,Gold,111069,,924,111069
100661,10001,1,Damage,1,661,,Gold,111386,,925,111386
100662,10001,1,Damage,1,662,,Gold,111704,,926,111704
100663,10001,1,Damage,1,663,,Gold,112022,,927,112022
100664,10001,1,Damage,1,664,,Gold,112341,,928,112341
100665,10001,1,Damage,1,665,,Gold,112660,,929,112660
100666,10001,1,Damage,1,666,,Gold,112979,,930,112979
100667,10001,1,Damage,1,667,,Gold,113299,,931,113299
100668,10001,1,Damage,1,668,,Gold,113619,,932,113619
100669,10001,1,Damage,1,669,,Gold,113940,,933,113940
100670,10001,1,Damage,5,670,,Gold,114340,,938,114340
100671,10001,1,Damage,1,671,,Gold,114662,,939,114662
100672,10001,1,Damage,1,672,,Gold,114984,,940,114984
100673,10001,1,Damage,1,673,,Gold,115307,,941,115307
100674,10001,1,Damage,1,674,,Gold,115630,,942,115630
100675,10001,1,Damage,1,675,,Gold,115953,,943,115953
100676,10001,1,Damage,1,676,,Gold,116277,,944,116277
100677,10001,1,Damage,1,677,,Gold,116601,,945,116601
100678,10001,1,Damage,1,678,,Gold,116926,,946,116926
100679,10001,1,Damage,1,679,,Gold,117251,,947,117251
100680,10001,1,Damage,5,680,,Gold,117657,,952,117657
100681,10001,1,Damage,1,681,,Gold,117983,,953,117983
100682,10001,1,Damage,1,682,,Gold,118310,,954,118310
100683,10001,1,Damage,1,683,,Gold,118637,,955,118637
100684,10001,1,Damage,1,684,,Gold,118964,,956,118964
100685,10001,1,Damage,1,685,,Gold,119292,,957,119292
100686,10001,1,Damage,1,686,,Gold,119620,,958,119620
100687,10001,1,Damage,1,687,,Gold,119949,,959,119949
100688,10001,1,Damage,1,688,,Gold,120278,,960,120278
100689,10001,1,Damage,1,689,,Gold,120608,,961,120608
100690,10001,1,Damage,5,690,,Gold,121019,,966,121019
100691,10001,1,Damage,1,691,,Gold,121350,,967,121350
100692,10001,1,Damage,1,692,,Gold,121681,,968,121681
100693,10001,1,Damage,1,693,,Gold,122012,,969,122012
100694,10001,1,Damage,1,694,,Gold,122344,,970,122344
100695,10001,1,Damage,1,695,,Gold,122676,,971,122676
100696,10001,1,Damage,1,696,,Gold,123009,,972,123009
100697,10001,1,Damage,1,697,,Gold,123342,,973,123342
100698,10001,1,Damage,1,698,,Gold,123676,,974,123676
100699,10001,1,Damage,1,699,,Gold,124010,,975,124010
100700,10001,1,Damage,5,700,,Gold,124427,,980,124427
100701,10001,1,Damage,1,701,,Gold,124762,,981,124762
100702,10001,1,Damage,1,702,,Gold,125097,,982,125097
100703,10001,1,Damage,1,703,,Gold,125433,,983,125433
100704,10001,1,Damage,1,704,,Gold,125769,,984,125769
100705,10001,1,Damage,1,705,,Gold,126106,,985,126106
100706,10001,1,Damage,1,706,,Gold,126443,,986,126443
100707,10001,1,Damage,1,707,,Gold,126781,,987,126781
100708,10001,1,Damage,1,708,,Gold,127119,,988,127119
100709,10001,1,Damage,1,709,,Gold,127458,,989,127458
100710,10001,1,Damage,5,710,,Gold,127881,,994,127881
100711,10001,1,Damage,1,711,,Gold,128221,,995,128221
100712,10001,1,Damage,1,712,,Gold,128561,,996,128561
100713,10001,1,Damage,1,713,,Gold,128901,,997,128901
100714,10001,1,Damage,1,714,,Gold,129242,,998,129242
100715,10001,1,Damage,1,715,,Gold,129583,,999,129583
100716,10001,1,Damage,1,716,,Gold,129925,,1000,129925
100717,10001,1,Damage,1,717,,Gold,130267,,1001,130267
100718,10001,1,Damage,1,718,,Gold,130610,,1002,130610
100719,10001,1,Damage,1,719,,Gold,130953,,1003,130953
100720,10001,1,Damage,5,720,,Gold,131381,,1008,131381
100721,10001,1,Damage,1,721,,Gold,131725,,1009,131725
100722,10001,1,Damage,1,722,,Gold,132069,,1010,132069
100723,10001,1,Damage,1,723,,Gold,132414,,1011,132414
100724,10001,1,Damage,1,724,,Gold,132759,,1012,132759
100725,10001,1,Damage,1,725,,Gold,133105,,1013,133105
100726,10001,1,Damage,1,726,,Gold,133451,,1014,133451
100727,10001,1,Damage,1,727,,Gold,133798,,1015,133798
100728,10001,1,Damage,1,728,,Gold,134145,,1016,134145
100729,10001,1,Damage,1,729,,Gold,134492,,1017,134492
100730,10001,1,Damage,5,730,,Gold,134926,,1022,134926
100731,10001,1,Damage,1,731,,Gold,135274,,1023,135274
100732,10001,1,Damage,1,732,,Gold,135623,,1024,135623
100733,10001,1,Damage,1,733,,Gold,135972,,1025,135972
100734,10001,1,Damage,1,734,,Gold,136322,,1026,136322
100735,10001,1,Damage,1,735,,Gold,136672,,1027,136672
100736,10001,1,Damage,1,736,,Gold,137023,,1028,137023
100737,10001,1,Damage,1,737,,Gold,137374,,1029,137374
100738,10001,1,Damage,1,738,,Gold,137725,,1030,137725
100739,10001,1,Damage,1,739,,Gold,138077,,1031,138077
100740,10001,1,Damage,5,740,,Gold,138516,,1036,138516
100741,10001,1,Damage,1,741,,Gold,138869,,1037,138869
100742,10001,1,Damage,1,742,,Gold,139222,,1038,139222
100743,10001,1,Damage,1,743,,Gold,139576,,1039,139576
100744,10001,1,Damage,1,744,,Gold,139930,,1040,139930
100745,10001,1,Damage,1,745,,Gold,140285,,1041,140285
100746,10001,1,Damage,1,746,,Gold,140640,,1042,140640
100747,10001,1,Damage,1,747,,Gold,140995,,1043,140995
100748,10001,1,Damage,1,748,,Gold,141351,,1044,141351
100749,10001,1,Damage,1,749,,Gold,141707,,1045,141707
100750,10001,1,Damage,5,750,,Gold,142152,,1050,142152
100751,10001,1,Damage,1,751,,Gold,142509,,1051,142509
100752,10001,1,Damage,1,752,,Gold,142867,,1052,142867
100753,10001,1,Damage,1,753,,Gold,143225,,1053,143225
100754,10001,1,Damage,1,754,,Gold,143584,,1054,143584
100755,10001,1,Damage,1,755,,Gold,143943,,1055,143943
100756,10001,1,Damage,1,756,,Gold,144302,,1056,144302
100757,10001,1,Damage,1,757,,Gold,144662,,1057,144662
100758,10001,1,Damage,1,758,,Gold,145022,,1058,145022
100759,10001,1,Damage,1,759,,Gold,145383,,1059,145383
100760,10001,1,Damage,5,760,,Gold,145833,,1064,145833
100761,10001,1,Damage,1,761,,Gold,146195,,1065,146195
100762,10001,1,Damage,1,762,,Gold,146557,,1066,146557
100763,10001,1,Damage,1,763,,Gold,146920,,1067,146920
100764,10001,1,Damage,1,764,,Gold,147283,,1068,147283
100765,10001,1,Damage,1,765,,Gold,147646,,1069,147646
100766,10001,1,Damage,1,766,,Gold,148010,,1070,148010
100767,10001,1,Damage,1,767,,Gold,148374,,1071,148374
100768,10001,1,Damage,1,768,,Gold,148739,,1072,148739
100769,10001,1,Damage,1,769,,Gold,149104,,1073,149104
100770,10001,1,Damage,5,770,,Gold,149560,,1078,149560
100771,10001,1,Damage,1,771,,Gold,149926,,1079,149926
100772,10001,1,Damage,1,772,,Gold,150293,,1080,150293
100773,10001,1,Damage,1,773,,Gold,150660,,1081,150660
100774,10001,1,Damage,1,774,,Gold,151027,,1082,151027
100775,10001,1,Damage,1,775,,Gold,151395,,1083,151395
100776,10001,1,Damage,1,776,,Gold,151763,,1084,151763
100777,10001,1,Damage,1,777,,Gold,152132,,1085,152132
100778,10001,1,Damage,1,778,,Gold,152501,,1086,152501
100779,10001,1,Damage,1,779,,Gold,152871,,1087,152871
100780,10001,1,Damage,5,780,,Gold,153332,,1092,153332
100781,10001,1,Damage,1,781,,Gold,153703,,1093,153703
100782,10001,1,Damage,1,782,,Gold,154074,,1094,154074
100783,10001,1,Damage,1,783,,Gold,154445,,1095,154445
100784,10001,1,Damage,1,784,,Gold,154817,,1096,154817
100785,10001,1,Damage,1,785,,Gold,155189,,1097,155189
100786,10001,1,Damage,1,786,,Gold,155562,,1098,155562
100787,10001,1,Damage,1,787,,Gold,155935,,1099,155935
100788,10001,1,Damage,1,788,,Gold,156309,,1100,156309
100789,10001,1,Damage,1,789,,Gold,156683,,1101,156683
100790,10001,1,Damage,5,790,,Gold,157150,,1106,157150
100791,10001,1,Damage,1,791,,Gold,157525,,1107,157525
100792,10001,1,Damage,1,792,,Gold,157900,,1108,157900
100793,10001,1,Damage,1,793,,Gold,158276,,1109,158276
100794,10001,1,Damage,1,794,,Gold,158652,,1110,158652
100795,10001,1,Damage,1,795,,Gold,159029,,1111,159029
100796,10001,1,Damage,1,796,,Gold,159406,,1112,159406
100797,10001,1,Damage,1,797,,Gold,159784,,1113,159784
100798,10001,1,Damage,1,798,,Gold,160162,,1114,160162
100799,10001,1,Damage,1,799,,Gold,160540,,1115,160540
100800,10001,1,Damage,5,800,,Gold,161012,,1120,161012
100801,10001,1,Damage,1,801,,Gold,161391,,1121,161391
100802,10001,1,Damage,1,802,,Gold,161771,,1122,161771
100803,10001,1,Damage,1,803,,Gold,162151,,1123,162151
100804,10001,1,Damage,1,804,,Gold,162532,,1124,162532
100805,10001,1,Damage,1,805,,Gold,162913,,1125,162913
100806,10001,1,Damage,1,806,,Gold,163295,,1126,163295
100807,10001,1,Damage,1,807,,Gold,163677,,1127,163677
100808,10001,1,Damage,1,808,,Gold,164059,,1128,164059
100809,10001,1,Damage,1,809,,Gold,164442,,1129,164442
100810,10001,1,Damage,5,810,,Gold,164920,,1134,164920
100811,10001,1,Damage,1,811,,Gold,165304,,1135,165304
100812,10001,1,Damage,1,812,,Gold,165688,,1136,165688
100813,10001,1,Damage,1,813,,Gold,166073,,1137,166073
100814,10001,1,Damage,1,814,,Gold,166458,,1138,166458
100815,10001,1,Damage,1,815,,Gold,166844,,1139,166844
100816,10001,1,Damage,1,816,,Gold,167230,,1140,167230
100817,10001,1,Damage,1,817,,Gold,167616,,1141,167616
100818,10001,1,Damage,1,818,,Gold,168003,,1142,168003
100819,10001,1,Damage,1,819,,Gold,168390,,1143,168390
100820,10001,1,Damage,5,820,,Gold,168873,,1148,168873
100821,10001,1,Damage,1,821,,Gold,169261,,1149,169261
100822,10001,1,Damage,1,822,,Gold,169650,,1150,169650
100823,10001,1,Damage,1,823,,Gold,170039,,1151,170039
100824,10001,1,Damage,1,824,,Gold,170429,,1152,170429
100825,10001,1,Damage,1,825,,Gold,170819,,1153,170819
100826,10001,1,Damage,1,826,,Gold,171209,,1154,171209
100827,10001,1,Damage,1,827,,Gold,171600,,1155,171600
100828,10001,1,Damage,1,828,,Gold,171991,,1156,171991
100829,10001,1,Damage,1,829,,Gold,172383,,1157,172383
100830,10001,1,Damage,5,830,,Gold,172872,,1162,172872
100831,10001,1,Damage,1,831,,Gold,173265,,1163,173265
100832,10001,1,Damage,1,832,,Gold,173658,,1164,173658
100833,10001,1,Damage,1,833,,Gold,174052,,1165,174052
100834,10001,1,Damage,1,834,,Gold,174446,,1166,174446
100835,10001,1,Damage,1,835,,Gold,174840,,1167,174840
100836,10001,1,Damage,1,836,,Gold,175235,,1168,175235
100837,10001,1,Damage,1,837,,Gold,175630,,1169,175630
100838,10001,1,Damage,1,838,,Gold,176026,,1170,176026
100839,10001,1,Damage,1,839,,Gold,176422,,1171,176422
100840,10001,1,Damage,5,840,,Gold,176916,,1176,176916
100841,10001,1,Damage,1,841,,Gold,177313,,1177,177313
100842,10001,1,Damage,1,842,,Gold,177711,,1178,177711
100843,10001,1,Damage,1,843,,Gold,178109,,1179,178109
100844,10001,1,Damage,1,844,,Gold,178507,,1180,178507
100845,10001,1,Damage,1,845,,Gold,178906,,1181,178906
100846,10001,1,Damage,1,846,,Gold,179305,,1182,179305
100847,10001,1,Damage,1,847,,Gold,179705,,1183,179705
100848,10001,1,Damage,1,848,,Gold,180105,,1184,180105
100849,10001,1,Damage,1,849,,Gold,180506,,1185,180506
100850,10001,1,Damage,5,850,,Gold,181006,,1190,181006
100851,10001,1,Damage,1,851,,Gold,181407,,1191,181407
100852,10001,1,Damage,1,852,,Gold,181809,,1192,181809
100853,10001,1,Damage,1,853,,Gold,182211,,1193,182211
100854,10001,1,Damage,1,854,,Gold,182614,,1194,182614
100855,10001,1,Damage,1,855,,Gold,183017,,1195,183017
100856,10001,1,Damage,1,856,,Gold,183421,,1196,183421
100857,10001,1,Damage,1,857,,Gold,183825,,1197,183825
100858,10001,1,Damage,1,858,,Gold,184230,,1198,184230
100859,10001,1,Damage,1,859,,Gold,184635,,1199,184635
100860,10001,1,Damage,5,860,,Gold,185140,,1204,185140
100861,10001,1,Damage,1,861,,Gold,185546,,1205,185546
100862,10001,1,Damage,1,862,,Gold,185952,,1206,185952
100863,10001,1,Damage,1,863,,Gold,186359,,1207,186359
100864,10001,1,Damage,1,864,,Gold,186766,,1208,186766
100865,10001,1,Damage,1,865,,Gold,187174,,1209,187174
100866,10001,1,Damage,1,866,,Gold,187582,,1210,187582
100867,10001,1,Damage,1,867,,Gold,187990,,1211,187990
100868,10001,1,Damage,1,868,,Gold,188399,,1212,188399
100869,10001,1,Damage,1,869,,Gold,188808,,1213,188808
100870,10001,1,Damage,5,870,,Gold,189319,,1218,189319
100871,10001,1,Damage,1,871,,Gold,189729,,1219,189729
100872,10001,1,Damage,1,872,,Gold,190140,,1220,190140
100873,10001,1,Damage,1,873,,Gold,190551,,1221,190551
100874,10001,1,Damage,1,874,,Gold,190963,,1222,190963
100875,10001,1,Damage,1,875,,Gold,191375,,1223,191375
100876,10001,1,Damage,1,876,,Gold,191787,,1224,191787
100877,10001,1,Damage,1,877,,Gold,192200,,1225,192200
100878,10001,1,Damage,1,878,,Gold,192613,,1226,192613
100879,10001,1,Damage,1,879,,Gold,193027,,1227,193027
100880,10001,1,Damage,5,880,,Gold,193543,,1232,193543
